OD600,OD_sub,blank_val,date,doubling_time,doubling_time_std,growth_rate,growth_rate_std,logOD_fit,logOD_fit_std,media,neg_selection,operator,repressor,run_number,strain,temp_C,time_min,volume_marker,well
0.038,0.006149999999999982,0.03185000000000002,20200613,2083.0221818499126,3144.4214195188365,0.00033276034532880866,0.0005023176260605861,-3.2495267740722436,0.016907456433503356,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.0,14.116666666666667,mCherry,C02
0.039,0.007399999999999983,0.03160000000000002,20200613,889.5959607424794,441.1606796260868,0.0007791707821845628,0.00038639958698377815,-3.241131000400415,0.012257428738688616,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.1,29.11666666666667,mCherry,C02
0.04,0.008649999999999984,0.03135000000000002,20200613,587.4001712445635,144.46187796377944,0.0011800254996373744,0.000290208801542531,-3.2263797592840153,0.009823427106330327,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,36.9,44.11666666666667,mCherry,C02
0.040999999999999995,0.009799999999999986,0.03120000000000002,20200613,451.4064782264187,63.233032056276635,0.0015355277648724242,0.00021509677211760983,-3.2059573214726385,0.00898806521015005,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.0,59.11666666666667,mCherry,C02
0.042,0.010649999999999986,0.03135000000000002,20200613,375.1176773987012,32.96834999446694,0.0018478126260715246,0.00016240059333639934,-3.1805303154757785,0.008869731096344334,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.0,74.11666666666666,mCherry,C02
0.043,0.011599999999999978,0.03140000000000002,20200613,326.8302453965566,20.359680099173392,0.0021208171224144853,0.0001321149396954291,-3.1507196099766897,0.008864579244321722,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.0,89.11666666666666,mCherry,C02
0.044000000000000004,0.012649999999999979,0.03135000000000002,20200613,293.6988121352773,14.926742744039093,0.002360061232527841,0.00011994609927770808,-3.117074818803601,0.008750574263865081,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.1,104.11666666666666,mCherry,C02
0.046,0.01464999999999998,0.03135000000000002,20200613,269.4609981344972,12.312358434566619,0.0025723469643423942,0.00011753707609753792,-3.0800527178542154,0.008518342229359318,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.1,119.11666666666666,mCherry,C02
0.047,0.015499999999999988,0.031500000000000014,20200613,250.65099825563823,10.65355000639692,0.0027653876720371427,0.00011753871341487287,-3.040000716874744,0.00823679350250423,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.1,134.11666666666667,mCherry,C02
0.049,0.017749999999999988,0.031250000000000014,20200613,235.17369610161472,9.276529956224048,0.0029473839636404227,0.00011626085775932581,-2.9971463149451694,0.00798200478762591,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.0,149.11666666666667,mCherry,C02
0.051,0.01964999999999998,0.03135000000000002,20200613,221.69599009011398,7.9979856645003835,0.003126566160615705,0.0001127951449259501,-2.9515931950669483,0.007802268543130535,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.1,164.11666666666667,mCherry,C02
0.054000000000000006,0.022549999999999987,0.03145000000000002,20200613,209.364107392717,6.8087356415822615,0.0033107259367039787,0.00010766820524047164,-2.903324292533071,0.007707173030572688,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.0,179.11666666666667,mCherry,C02
0.057,0.025599999999999984,0.03140000000000002,20200613,197.66021226750013,5.7478415606337565,0.0035067612880122084,0.00010197453520478838,-2.852211819373892,0.007675516883832183,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.1,194.11666666666667,mCherry,C02
0.06,0.02849999999999998,0.031500000000000014,20200613,186.31690425692844,4.849984726269804,0.003720259218155026,9.684145653759355e-05,-2.7980338614745217,0.007673068082734234,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.1,209.11666666666667,mCherry,C02
0.064,0.03269999999999998,0.031300000000000015,20200613,175.25227652320137,4.123475914404135,0.003955139381417283,9.305968687503083e-05,-2.740496806022243,0.007669121893398919,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.0,224.11666666666667,mCherry,C02
0.068,0.03664999999999999,0.03135000000000002,20200613,164.51098094252404,3.548139743466217,0.004213379414484879,9.08733196360871e-05,-2.6792625254594067,0.007645623681368306,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.0,239.11666666666667,mCherry,C02
0.073,0.041599999999999984,0.03140000000000002,20200613,154.20957180803262,3.087705537306221,0.004494838889915392,8.999920541228153e-05,-2.613978960125941,0.007598740069681389,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.0,254.11666666666667,mCherry,C02
0.078,0.04669999999999999,0.031300000000000015,20200613,144.49013174558903,2.706406629271245,0.004797193913425203,8.985497661566068e-05,-2.5443125233536747,0.007535538053089503,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.0,269.1166666666667,mCherry,C02
0.084,0.05264999999999999,0.03135000000000002,20200613,135.4864588776223,2.379291891176213,0.005115988610980143,8.984241169406916e-05,-2.4699806148661168,0.007468501936406671,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.1,284.1166666666667,mCherry,C02
0.09,0.058749999999999976,0.031250000000000014,20200613,127.30435362027224,2.0935545783608163,0.005444803424614121,8.954126715789191e-05,-2.3907824816330248,0.007409962192185549,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.0,299.1166666666667,mCherry,C02
0.09699999999999999,0.06554999999999997,0.03145000000000002,20200613,120.01439628710209,1.8447621976275164,0.005775533619331613,8.877673363936943e-05,-2.3066267154176567,0.0073679403990706965,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.1,314.1166666666667,mCherry,C02
0.106,0.07469999999999999,0.031300000000000015,20200613,113.65369397123942,1.6323792452259862,0.006098765084884522,8.759501955645791e-05,-2.2175538231047582,0.007344319404988263,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.0,329.1166666666667,mCherry,C02
0.11599999999999999,0.08449999999999999,0.031500000000000014,20200613,108.23273244621201,1.4566311263115668,0.006404228784526122,8.619018273605208e-05,-2.1237525435907543,0.007335442117356704,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.0,344.11666666666673,mCherry,C02
0.134,0.1027,0.031300000000000015,20200613,103.74419637424731,1.316926044492546,0.006681310422989667,8.48123751967175e-05,-2.0255689020016945,0.007334414047082772,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.0,359.11666666666673,mCherry,C02
0.141,0.10974999999999996,0.031250000000000014,20200613,100.17173581881865,1.211392326278179,0.006919588393812459,8.367965487220023e-05,-1.9235073714999305,0.007333938537865911,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.1,374.11666666666673,mCherry,C02
0.155,0.12369999999999998,0.031300000000000015,20200613,97.49767934544,1.137079345938705,0.007109371066198245,8.291396324774515e-05,-1.81822393405756,0.007328626524242474,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.0,389.11666666666673,mCherry,C02
0.17300000000000001,0.14144999999999994,0.031550000000000016,20200613,95.70942316690771,1.0905117305553522,0.007242204138574376,8.251756521841176e-05,-1.7105112703116845,0.0073161948671761545,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.0,404.11666666666673,mCherry,C02
0.19399999999999998,0.1626,0.03140000000000002,20200613,94.80465418915726,1.0683747438172706,0.007311320171865782,8.239289391845608e-05,-1.6012767394457692,0.007297474162943342,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.0,419.11666666666673,mCherry,C02
0.217,0.18565,0.03135000000000002,20200613,94.79576895833013,1.0681575731817334,0.007312005463710468,8.23915887495126e-05,-1.4915142074904288,0.007275499890396248,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.1,434.11666666666673,mCherry,C02
0.243,0.2118,0.03120000000000002,20200613,95.71391886215878,1.0886564368887237,0.0072418639713015265,8.236943927438439e-05,-1.3822711226504578,0.007254134924748673,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.0,449.11666666666673,mCherry,C02
0.272,0.24065,0.03135000000000002,20200613,97.61311320090284,1.1303400271711652,0.00710096377249378,8.222771839089176e-05,-1.2746124986189749,0.007236703168212541,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.0,464.11666666666673,mCherry,C02
0.303,0.27164999999999995,0.03135000000000002,20200613,100.57478807416537,1.195655909051654,0.006891858226425573,8.193197490702612e-05,-1.1695836353461182,0.007225030694328278,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.1,479.11666666666673,mCherry,C02
0.337,0.3055,0.031500000000000014,20200613,104.7132191999578,1.2893832772282638,0.006619481149140571,8.150879480967216e-05,-1.0681734709669932,0.007219113947393711,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.1,494.11666666666673,mCherry,C02
0.371,0.33965,0.03135000000000002,20200613,110.18212018133282,1.4191329780198496,0.0062909225146438865,8.102635516548386e-05,-0.9712804146778816,0.0072174110295799435,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.0,509.11666666666673,mCherry,C02
0.405,0.3739,0.03110000000000002,20200613,117.18270481854348,1.5960911530509192,0.005915097979973054,8.056680010829013e-05,-0.8796823610013966,0.007217557420239236,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.1,524.1166666666667,mCherry,C02
0.47100000000000003,0.43965,0.03135000000000002,20200613,125.97335905338663,1.8361192559198605,0.005502331491106739,8.019899508271242e-05,-0.7940123404265478,0.007217209046784333,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.1,539.1166666666667,mCherry,C02
0.507,0.47545,0.031550000000000016,20200613,136.88078450887002,2.161365855853232,0.005063874984695378,7.995926184599455e-05,-0.7147409351677219,0.007214733115416817,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.1,554.1166666666667,mCherry,C02
0.529,0.4974,0.03160000000000002,20200613,150.31190373972512,2.6026040119171205,0.004611392466694952,7.984483088662276e-05,-0.6421662020671519,0.007209568515907222,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.1,569.1166666666667,mCherry,C02
0.5660000000000001,0.5346000000000001,0.03140000000000002,20200613,166.764737608751,3.2025538516575653,0.004156437329012247,7.982031794054132e-05,-0.5764114213911924,0.007202208838701345,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.0,584.1166666666667,mCherry,C02
0.583,0.55155,0.03145000000000002,20200613,186.83456274829769,4.020430020526841,0.003709951576217452,7.983319827081309e-05,-0.5174305565803756,0.007193876689128276,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.0,599.1166666666667,mCherry,C02
0.613,0.58165,0.03135000000000002,20200613,211.20856997860488,5.137765394196314,0.0032818137096906623,7.983193536870078e-05,-0.4650208922429471,0.00718603271165145,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.1,614.1166666666667,mCherry,C02
0.64,0.60865,0.03135000000000002,20200613,240.63779423045202,6.665007224737426,0.0028804585031066976,7.978080415488203e-05,-0.4188419409838637,0.0071798872947778465,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.1,629.1166666666667,mCherry,C02
0.6679999999999999,0.6366999999999999,0.031300000000000015,20200613,275.86991678549634,8.747128650698084,0.002512587050580453,7.966770147900647e-05,-0.3784393960599797,0.007176058673483566,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.1,644.1166666666667,mCherry,C02
0.6940000000000001,0.66285,0.031150000000000018,20200613,317.52343307859434,11.564184032649141,0.0021829796114240657,7.950398407219359e-05,-0.3432726740425167,0.0071744591435777315,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.0,659.1166666666667,mCherry,C02
0.7170000000000001,0.6858500000000001,0.031150000000000018,20200613,365.88938319745523,15.319481206312135,0.0018944173085937363,7.931766180887649e-05,-0.3127444518128222,0.00717441218100893,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.0,674.1166666666667,mCherry,C02
0.74,0.7088,0.03120000000000002,20200613,420.67250996354693,20.205703628700405,0.001647712089910533,7.914275681347422e-05,-0.2862305612692495,0.007174933255513749,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.1,689.1166666666667,mCherry,C02
0.762,0.7305,0.031500000000000014,20200613,480.73861147194674,26.34299017564429,0.0014418379635403875,7.900826437077615e-05,-0.26310866253957244,0.007175067239776861,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.0,704.1166666666667,mCherry,C02
0.7879999999999999,0.75655,0.03145000000000002,20200613,544.0071874031044,33.69964834745341,0.0012741507770674535,7.892990041874338e-05,-0.2427842654449144,0.007174173732374413,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.1,719.1166666666667,mCherry,C02
0.807,0.7754500000000001,0.031550000000000016,20200613,607.661871199828,42.03514879591164,0.0011406790740240565,7.890673560002933e-05,-0.22471289688676066,0.007172082307421889,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.0,734.1166666666667,mCherry,C02
0.8190000000000001,0.7876000000000001,0.03140000000000002,20200613,668.7607481614702,50.923780723873975,0.0010364651072383019,7.892317543165089e-05,-0.20841750146364998,0.007169087878198237,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.1,749.1166666666667,mCherry,C02
0.8290000000000001,0.7976000000000001,0.03140000000000002,20200613,725.1000974669205,59.889489772281635,0.0009559330952807754,7.895509259039277e-05,-0.1935004932848692,0.007165805814148653,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.0,764.1166666666667,mCherry,C02
0.8420000000000001,0.8106500000000001,0.03135000000000002,20200613,775.9735471366246,68.60780742788221,0.0008932613529387539,7.897782483866199e-05,-0.17965022599262426,0.007162944218921414,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.1,779.1166666666667,mCherry,C02
0.852,0.82075,0.031250000000000014,20200613,822.4962476972203,77.07683378287781,0.000842735979040124,7.897351648859803e-05,-0.16664199247583156,0.007161068859276257,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.1,794.1166666666667,mCherry,C02
0.862,0.83075,0.031250000000000014,20200613,867.4464873229477,85.69075994082743,0.0007990662141005232,7.893581002400393e-05,-0.15433398388897854,0.007160431853903409,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.1,809.1166666666667,mCherry,C02
0.873,0.8418,0.03120000000000002,20200613,914.8704585291728,95.23800964290123,0.0007576451661520586,7.88708575811844e-05,-0.14265891029112154,0.007160911069588365,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.1,824.1166666666667,mCherry,C02
0.884,0.85265,0.03135000000000002,20200613,969.7837635683837,106.91071963201873,0.0007147440559423929,7.879468005562331e-05,-0.13161219722214312,0.007162071104337152,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.1,839.1166666666667,mCherry,C02
0.89,0.85895,0.03105000000000001,20200613,1038.2156988865577,122.42721410877735,0.0006676331144899045,7.872782345848199e-05,-0.12123781334841865,0.00716331986593101,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.1,854.1166666666667,mCherry,C02
0.898,0.8667,0.031300000000000015,20200613,1127.75180679778,144.3826838081697,0.0006146274174706201,7.868890614192109e-05,-0.11161284865953648,0.00716410792121542,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.1,869.1166666666667,mCherry,C02
0.905,0.8733,0.03170000000000002,20200613,1248.7767963518131,177.03441005329617,0.000555060906468563,7.868890614189958e-05,-0.10283195074506146,0.00716410792121542,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.0,884.1166666666667,mCherry,C02
0.91,0.8784500000000001,0.031550000000000016,20200613,1416.9101023880414,228.0275795833929,0.0004891963007333522,7.872782345850351e-05,-0.09499264370338524,0.0071633198659620066,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.1,899.1166666666667,mCherry,C02
0.912,0.8804000000000001,0.03160000000000002,20200613,1657.920537142356,312.4631869387528,0.0004180822693436656,7.879468005558031e-05,-0.08818241004843053,0.007162071104290647,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.1,914.1166666666667,mCherry,C02
0.9159999999999999,0.8845000000000001,0.031500000000000014,20200613,2018.64849421156,463.6737461999717,0.0003433719057812853,7.88708575811844e-05,-0.08246822405532582,0.007160911069588365,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.0,929.1166666666667,mCherry,C02
0.9209999999999999,0.8898,0.03120000000000002,20200613,2594.9090920295944,766.8190692596182,0.0002671180977742091,7.89358100238537e-05,-0.0778890012706146,0.007160431853825884,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.1,944.1166666666667,mCherry,C02
0.922,0.89065,0.03135000000000002,20200613,3618.400318400113,1491.7266251674264,0.000191561773039646,7.897351648859803e-05,-0.07445119067010353,0.007161068859307266,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.0,959.1166666666667,mCherry,C02
0.9209999999999999,0.88975,0.031250000000000014,20200613,5828.27943295106,3870.440883903817,0.000118928268373876,7.897782483861909e-05,-0.07212750039160909,0.007162944218905914,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.1,974.1166666666667,mCherry,C02
0.9229999999999999,0.89135,0.03165000000000002,20200613,13526.054399076824,20839.96309760521,5.124533438274903e-05,7.895509259032841e-05,-0.07085853112184815,0.007165805814148653,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.0,989.1166666666667,mCherry,C02
0.93,0.8985000000000001,0.031500000000000014,20200613,-70684.11063459926,568882.6457195089,-9.806265854332696e-06,7.892317543160796e-05,-0.07055690679606208,0.007169087878136294,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.1,1004.1166666666667,mCherry,C02
0.9329999999999999,0.90135,0.03165000000000002,20200613,-11002.03097086441,13779.52801529807,-6.30017478041589e-05,7.890673559992199e-05,-0.07111335088922566,0.007172082307437369,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.0,1019.1166666666667,mCherry,C02
0.935,0.9038,0.03120000000000002,20200613,-6439.70140355684,4722.2345536276425,-0.00010763654044224774,7.892990041876483e-05,-0.07240406510746666,0.007174173732374413,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.1,1034.1166666666666,mCherry,C02
0.934,0.9025,0.031500000000000014,20200613,-4828.781323958574,2657.799021569509,-0.00014354495141886278,7.900826437084049e-05,-0.07429872869120935,0.0071750672396685465,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.0,1049.1166666666666,mCherry,C02
0.93,0.8983,0.03170000000000002,20200613,-4051.696586599503,1874.3882114163362,-0.00017107578658590722,7.914275681351703e-05,-0.0766684497548189,0.007174933255498273,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.1,1064.1166666666666,mCherry,C02
0.9279999999999999,0.8966500000000001,0.03135000000000002,20200613,-3628.465962959748,1506.57428089654,-0.00019103036590001346,7.93176618089192e-05,-0.0793930604863764,0.00717441218094703,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.1,1079.1166666666666,mCherry,C02
0.925,0.8938,0.03120000000000002,20200613,-3388.301453156943,1316.8233395655313,-0.00020457069423800161,7.950398407223623e-05,-0.08236724787857952,0.007174459143593204,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.1,1094.1166666666666,mCherry,C02
0.922,0.8904500000000001,0.031550000000000016,20200613,-3252.576143094515,1215.938951090501,-0.00021310713418087185,7.966770147900647e-05,-0.08550514092365802,0.007176058673514506,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.0,1109.1166666666666,mCherry,C02
0.919,0.88765,0.03135000000000002,20200613,-3177.0133324625867,1161.7455648766852,-0.0002181757229273787,7.978080415488203e-05,-0.08874312237203075,0.0071798872947778465,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.1,1124.1166666666666,mCherry,C02
0.9159999999999999,0.8847,0.031300000000000015,20200613,-3131.944624732273,1129.7421869714467,-0.0002213152732926105,7.983193536863711e-05,-0.09204078625725742,0.00718603271162055,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.1,1139.1166666666666,mCherry,C02
0.912,0.88075,0.031250000000000014,20200613,-3095.047427138833,1103.2976266018775,-0.00022395365398349126,7.983319827096161e-05,-0.0953801097706144,0.007193876689128276,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.1,1154.1166666666666,mCherry,C02
0.91,0.8787,0.031300000000000015,20200613,-3049.33057060362,1070.7720040098475,-0.0002273112620986631,7.982031794054132e-05,-0.09876303934007513,0.00720220883874759,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.1,1169.1166666666666,mCherry,C02
0.907,0.87565,0.03135000000000002,20200613,-2983.4875697630914,1025.3445086905997,-0.00023232782585884404,7.984483088672883e-05,-0.10220779742421547,0.00720956851593802,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.0,1184.1166666666666,mCherry,C02
0.903,0.87175,0.031250000000000014,20200613,-2892.735855268513,965.2968134198982,-0.00023961647908415928,7.995926184603693e-05,-0.1057442924030596,0.00721473311538604,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.0,1199.1166666666666,mCherry,C02
0.9,0.8683,0.03170000000000002,20200613,-2778.738470032491,893.3853217561763,-0.000249446714052165,8.019899508279693e-05,-0.10940905563127856,0.00721720904676895,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.0,1214.1166666666666,mCherry,C02
0.8959999999999999,0.8644999999999999,0.031500000000000014,20200613,-2648.0708492318145,815.0605156755131,-0.0002617555269569249,8.056680010820601e-05,-0.11324013645441156,0.007217557420223854,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.1,1229.1166666666666,mCherry,C02
0.892,0.8604,0.03160000000000002,20200613,-2509.729803932824,736.2999627424132,-0.00027618398581144565,8.102635516554658e-05,-0.11727235971284244,0.007217411029641473,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.0,1244.1166666666666,mCherry,C02
0.889,0.8578,0.03120000000000002,20200613,-2372.697079140701,662.0085552209113,-0.00029213471313033196,8.150879480971372e-05,-0.121533295181532,0.007219113947439848,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.0,1259.1166666666666,mCherry,C02
0.8859999999999999,0.8547999999999999,0.03120000000000002,20200613,-2244.3242633479626,595.3867583806514,-0.00030884448913186263,8.193197490706748e-05,-0.1260402104982159,0.007225030694343645,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.0,1274.1166666666666,mCherry,C02
0.8809999999999999,0.8491999999999998,0.031800000000000016,20200613,-2129.710749689716,538.0641101815694,-0.0003254654091692649,8.222771839089176e-05,-0.13079818577497448,0.007236703168197198,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.0,1289.1166666666666,mCherry,C02
0.878,0.8469,0.03110000000000002,20200613,-2031.8090685311292,490.5761575250896,-0.000341147793508495,8.236943927440496e-05,-0.13579946715466562,0.007254134924763978,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.0,1304.1166666666666,mCherry,C02
0.8740000000000001,0.8427000000000001,0.031300000000000015,20200613,-1951.8766662468447,452.8581217669995,-0.00035511832921941716,8.239158874959483e-05,-0.1410240360371482,0.007275499890396248,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.1,1319.1166666666666,mCherry,C02
0.87,0.83885,0.031150000000000018,20200613,-1889.9838822784523,424.60049590584777,-0.00036674766756440713,8.239289391845608e-05,-0.1464412779463622,0.007297474162912914,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.1,1334.1166666666666,mCherry,C02
0.867,0.83585,0.031150000000000018,20200613,-1845.4259192086026,405.42840807132166,-0.0003756028206524792,8.25175652185144e-05,-0.1520125563504493,0.007316194867236855,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.0,1349.1166666666666,mCherry,C02
0.863,0.83185,0.031150000000000018,20200613,-1816.9896113914251,394.91815751449366,-0.0003814810916993317,8.291396324778603e-05,-0.15769443707541342,0.007328626524227327,M9_0.5%_glucose,0_uM_beta-thujaplicin,O2,0.0,1,O2_R0_T_mCherry,37.0,1364.1166666666666,mCherry,C02
