time_min,temp_C,OD600,strain,well,media,pos_selection,operator,repressor,volume_marker,date,run_number,blank_val,OD_sub,logOD_fit,logOD_fit_std,growth_rate,growth_rate_std,doubling_time,doubling_time_std
14.45,37.1,0.043,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031000000000000014,0.011999999999999983,-3.154980257974202,0.006853749697633508,-0.00017478031834572416,0.00031193582761327793,-3965.819419031299,7077.920296456547
29.45,37.1,0.043,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031000000000000014,0.011999999999999983,-3.1519666791402443,0.004449286315086201,0.0005595610860960609,0.00020482622029890818,1238.733710730112,453.4360058807457
44.45,37.1,0.044,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031062500000000014,0.012937499999999984,-3.1387124633103127,0.0038235145857627977,0.0011903174470258016,0.00012942275555036592,582.3212810094352,63.31556761784274
59.45,37.0,0.044,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031125000000000014,0.012874999999999984,-3.11676934898324,0.0038045833089927934,0.0017188440713717945,8.644191280225997e-05,403.26356072936306,20.280416434212036
74.45,37.0,0.046,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031062500000000014,0.014937499999999986,-3.0876213479360217,0.003742363267734616,0.002152709499467109,7.18676504587206e-05,321.98825746415383,10.749494785513162
89.45,37.0,0.047,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031000000000000014,0.015999999999999986,-3.052597431087122,0.0035682171599355056,0.002504839712879625,7.064730376486866e-05,276.723167951967,7.804789106686796
104.45,37.1,0.049,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031062500000000014,0.017937499999999988,-3.012800084294952,0.0033807047646871387,0.002792270499759164,6.999842576346278e-05,248.2378339132007,6.222985054762675
119.45,37.0,0.051,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031062500000000014,0.019937499999999983,-2.969054965373857,0.003260570482020928,0.003034599339045374,6.645030658787846e-05,228.4147273221235,5.001724103886656
134.45,37.1,0.053,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031062500000000014,0.021937499999999985,-2.921885308509303,0.003218455765143106,0.0032522554654217384,6.10399469653265e-05,213.12814689053369,4.000094986796955
149.45,37.0,0.057,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031062500000000014,0.02593749999999999,-2.871512793647838,0.0032156146957107346,0.003464724870854363,5.588790681825933e-05,200.05836145628,3.2270507702752016
164.45,37.0,0.066,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031062500000000014,0.03493749999999999,-2.817884480818236,0.0032097076250709564,0.0036888738368023866,5.2562304057460304e-05,187.90211084063085,2.6773937846584412
179.45,37.0,0.063,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031125000000000014,0.03187499999999999,-2.7607232810069036,0.003181434911532609,0.00393750909225965,5.127992732953693e-05,176.03697269487785,2.292607573872172
194.45,37.0,0.07,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031062500000000014,0.03893749999999999,-2.699597482347059,0.003135330568964085,0.00421829490207648,5.113868694472114e-05,164.3192798632309,1.992054232095372
209.45,37.0,0.071,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031187500000000014,0.03981249999999998,-2.634003249652153,0.0030877838508838857,0.004533118529639224,5.1050955936815004e-05,152.90735859384435,1.7220080999316774
224.45,37.0,0.077,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031187500000000014,0.045812499999999985,-2.563452916569446,0.0030535457295111225,0.004877957919164566,5.041092024994609e-05,142.0978188099373,1.4685001245246234
239.45,37.1,0.083,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031125000000000014,0.05187499999999999,-2.4875614005648288,0.003037473769950597,0.005243262358653578,4.9196722404942745e-05,132.19769165583756,1.2403905610850545
254.45,37.0,0.09,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031062500000000014,0.05893749999999998,-2.40612324524281,0.003034272353935007,0.005614812198702301,4.7763959652237345e-05,123.44975326514854,1.0501596180541888
269.45,37.0,0.104,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031062500000000014,0.07293749999999999,-2.319173625195333,0.003034112166002406,0.005974981561293058,4.6551764629799474e-05,116.00825432671961,0.9038335759085855
284.45,37.1,0.108,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031187500000000014,0.07681249999999998,-2.2270280670593365,0.003029105816855176,0.006304292375137244,4.582657361351807e-05,109.94845088301533,0.7992270152243834
299.45,37.1,0.119,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031187500000000014,0.08781249999999999,-2.1302975217874405,0.003016815739021512,0.006583122463227342,4.557014464636999e-05,105.29155190896046,0.7288564472762113
314.45,37.0,0.132,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031125000000000014,0.10087499999999999,-2.0298775972785847,0.0029999798455602592,0.006793417309234051,4.555285615089317e-05,102.03218041938553,0.6841707237811786
329.45,37.0,0.147,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031062500000000014,0.11593749999999997,-1.926913028132617,0.002983732385385125,0.0069202558736527475,4.550756512679985e-05,100.16207394858631,0.658665255544185
344.45,37.0,0.16399999999999998,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031125000000000014,0.13287499999999997,-1.8227406111997198,0.002972305017001706,0.006953135399160759,4.527336866336663e-05,99.68843417655981,0.6490929591985071
359.45,37.0,0.182,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031062500000000014,0.15093749999999997,-1.7188156731024264,0.002966948840874516,0.006886867150790843,4.4844402000069226e-05,100.64767700366468,0.6553756285842051
374.45,37.0,0.202,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031062500000000014,0.1709375,-1.6166284908121042,0.0029658778143505297,0.006722011852648868,4.4332717596039985e-05,103.1160306994705,0.6800663207433663
389.45,37.0,0.223,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031187500000000014,0.1918125,-1.517617837508567,0.002965817765534153,0.0064648266006984145,4.388519100495003e-05,107.21821687917546,0.7278295641285176
404.45,37.1,0.245,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031187500000000014,0.2138125,-1.4230889114805905,0.0029639762940988205,0.006126740028739308,4.360059885984736e-05,113.13474658766832,0.8051170247049663
419.45,37.1,0.268,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031187500000000014,0.2368125,-1.3341423291224714,0.0029593223985202306,0.005723415082276528,4.3486738332320274e-05,121.10727085064764,0.9201779220822721
434.45,37.0,0.29100000000000004,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031125000000000014,0.259875,-1.2516196919896174,0.002952703301846736,0.005273494790525468,4.347346291852071e-05,131.43981516873328,1.0835592254725195
449.45,37.1,0.312,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031062500000000014,0.2809375,-1.176069597220021,0.002946006289878552,0.004797152504565472,4.346391069926957e-05,144.49137897956632,1.309143369281116
464.45,37.0,0.333,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031062500000000014,0.3019375,-1.1077360190323873,0.0029409765458298285,0.004314581830717978,4.338810414260769e-05,160.6522272042759,1.615543716207851
479.45,37.1,0.353,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031062500000000014,0.3219375,-1.0465689409124082,0.002938343274096411,0.0038445618667196646,4.3231116005199045e-05,180.29289281573364,2.0273475195446076
494.45,37.1,0.37,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031187500000000014,0.33881249999999996,-0.992255163467405,0.002937634038594761,0.003403220667173801,4.3028349691282606e-05,203.6738866937971,2.575134578893239
509.45,37.0,0.388,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031125000000000014,0.356875,-0.9442655369883255,0.0029376375933739783,0.0030030957792043234,4.2837400288989946e-05,230.81088034548006,3.2923818617044454
524.45,37.0,0.407,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031187500000000014,0.37581249999999994,-0.9019136217047503,0.0029371487646771065,0.0026525579868391658,4.270435305806472e-05,261.312734348896,4.20695469112101
539.45,37.1,0.423,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031125000000000014,0.391875,-0.8644200657434737,0.002935559665668775,0.0023556266842411633,4.2642072951237915e-05,294.2517102548591,5.326609253773269
554.45,37.0,0.436,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031250000000000014,0.40475,-0.8309768562123452,0.0029330323174240175,0.002112166573225882,4.2629581798170135e-05,328.1688051247357,6.623388088329799
569.45,37.1,0.449,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031062500000000014,0.4179375,-0.8008060276138451,0.0029302525017680867,0.0019184196299630862,4.262908844629866e-05,361.31155547719385,8.028682575252532
584.45,37.1,0.464,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031250000000000014,0.43275,-0.7732083320209426,0.002927972026273792,0.0017677970327695247,4.260832885649277e-05,392.09658558710447,9.450508148002656
599.45,37.0,0.474,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031125000000000014,0.44287499999999996,-0.7475986682900668,0.002926611795606537,0.0016518356891787045,4.2555555706181905e-05,419.6223541486619,10.810556149450452
614.45,37.0,0.487,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031375000000000014,0.45562499999999995,-0.7235265813239096,0.0029261158974627065,0.0015612147618873085,4.2481020666405126e-05,443.97939186920013,12.080783619194905
629.45,37.1,0.503,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031312500000000014,0.4716875,-0.7006817104132494,0.002926081127897635,0.0014867295625650145,4.2406866838310144e-05,466.2227738070111,13.298347987182721
644.45,37.0,0.51,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031125000000000014,0.478875,-0.6788855244992362,0.002926036836355624,0.0014201325360962969,4.235281624254732e-05,488.0862616282908,14.55626656232961
659.45,37.0,0.524,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031187500000000014,0.4928125,-0.6580718891692356,0.0029256952879269213,0.0013547718935451591,4.232598253839876e-05,511.63386534844756,15.98454038939656
674.45,37.1,0.5329999999999999,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031437500000000014,0.5015624999999999,-0.6382598575879967,0.002925045924387939,0.0012859850477418,4.231964719313118e-05,539.0009641069445,17.737632858032505
689.45,37.1,0.542,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031125000000000014,0.510875,-0.6195225027719289,0.002924278455443125,0.0012112331558046252,4.2320101893493976e-05,572.2656923963461,19.994781596179102
704.45,37.1,0.5489999999999999,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031125000000000014,0.5178749999999999,-0.6019555980955289,0.002923618007839893,0.0011299914703181146,4.231617730728116e-05,613.4092148189497,22.971087639176037
719.45,37.0,0.5589999999999999,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031312500000000014,0.5276875,-0.5856495414185048,0.002923188835366437,0.0010434348096922674,4.230535861699499e-05,664.2937096993822,26.933339155260306
734.45,37.0,0.5670000000000001,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031125000000000014,0.5358750000000001,-0.5706671816919027,0.002922982613822304,0.0009539758419592204,4.229331830049082e-05,726.5877709611594,32.21235435835916
749.45,37.1,0.573,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031312500000000014,0.5416875,-0.5570292518467568,0.0029229268643424008,0.0008647244410929789,4.228808833468699e-05,801.5815763040462,39.20017857175191
764.45,37.1,0.5820000000000001,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031187500000000014,0.5508125,-0.5447080614053803,0.0029229826137083565,0.0007789385048537767,4.229331830041071e-05,889.8612358238264,48.31598933083793
779.45,37.0,0.591,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031250000000000014,0.55975,-0.533629081389325,0.002923188835404417,0.0006995306944856394,4.230535861655451e-05,990.8745763752542,59.924896259776936
794.45,37.1,0.594,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031375000000000014,0.5626249999999999,-0.5236791752132284,0.0029236180079538158,0.0006286828382948695,4.231617730728116e-05,1102.5387339026427,74.211067505054
809.45,37.0,0.597,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031125000000000014,0.5658749999999999,-0.5147195800997935,0.0029242784553292277,0.0005676021947975673,4.232010189341392e-05,1221.1848137887362,91.05085608180336
824.45,37.0,0.603,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031312500000000014,0.5716875,-0.5066013790584947,0.0029250459242740716,0.0005164337821511322,4.231964719313118e-05,1342.1801681383783,109.98620374646829
839.45,37.0,0.609,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031125000000000014,0.5778749999999999,-0.49918114142563397,0.0029256952878510263,0.0004743230538777343,4.232598253835873e-05,1461.3398503261808,130.40193699599803
854.45,37.0,0.614,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031375000000000014,0.582625,-0.49233463159970015,0.0029260368363935667,0.00043960565972772647,4.235281624278731e-05,1576.7476264733532,151.90819546462973
869.45,37.0,0.618,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031375000000000014,0.586625,-0.4859669403722613,0.0029260811279735194,0.00041008775497178296,4.2406866838310144e-05,1690.2411060960328,174.7865637094784
884.45,37.0,0.622,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031375000000000014,0.590625,-0.48001800692157914,0.0029261158971971134,0.0003833725542371491,4.2481020666405126e-05,1808.0250474351217,200.34493485925935
899.45,37.1,0.625,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031375000000000014,0.593625,-0.4744631848147023,0.0029266117954927307,0.0003571870667903321,4.2555555706420755e-05,1940.5718879704593,231.20130250773184
914.45,37.1,0.629,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031437500000000014,0.5975625,-0.4693091731018768,0.002927972026463381,0.0003296669447099554,4.260832885649277e-05,2102.5680362639446,271.7497515897565
929.45,37.0,0.631,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031312500000000014,0.5996875,-0.4645862036790298,0.00293025250191964,0.0002995661966796459,4.262908844637814e-05,2313.836434960625,329.26524798080015
944.45,37.1,0.633,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031312500000000014,0.6016875,-0.4603377864549376,0.0029330323173483125,0.00026637072494702096,4.262958179840857e-05,2602.189789053609,416.45065346241597
959.45,37.1,0.635,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031500000000000014,0.6035,-0.45660952658763776,0.002935559665820054,0.00023030848184259212,4.2642072951555735e-05,3009.6467790260863,557.2420801998921
974.45,37.0,0.637,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031312500000000014,0.6056875,-0.4534385324075423,0.0029371487646771065,0.00019226269236430338,4.270435305802505e-05,3605.2089567463013,800.7695837584816
989.45,37.0,0.639,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031500000000000014,0.6075,-0.45084474424149157,0.002937637593185013,0.00015360638186837083,4.2837400288910854e-05,4512.489469050319,1258.432855028444
1004.45,37.1,0.639,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031312500000000014,0.6076875,-0.44882517155907564,0.002937634038670347,0.00011598506184271051,4.302834969084953e-05,5976.176324326447,2217.052787763421
1019.45,37.1,0.64,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031375000000000014,0.608625,-0.4473515832341395,0.002938343274209763,8.107902643667703e-05,4.32311160050423e-05,8549.031864625254,4558.320499310186
1034.45,37.0,0.6409999999999999,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031437500000000014,0.6095624999999999,-0.4463717163239185,0.002940976545716578,5.037701790761018e-05,4.338810414245151e-05,13759.194357854902,11850.35126155525
1049.45,37.0,0.642,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031437500000000014,0.6105625,-0.44581361561118626,0.002946006289916238,2.49893018248043e-05,4.346391069899674e-05,27737.756957736598,48244.30069530285
1064.45,37.0,0.642,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031437500000000014,0.6105625,-0.44559234449849905,0.0029527033019219363,5.5212046743274845e-06,4.3473462918598645e-05,125542.7431956912,988512.1296797105
1079.45,37.0,0.642,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031312500000000014,0.6106875,-0.44561805877860694,0.0029593223985202306,-7.980986236381937e-06,4.348673833208654e-05,-86849.81530229695,473226.6264317223
1094.45,37.0,0.642,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031500000000000014,0.6105,-0.4458043312011566,0.0029639762942486494,-1.6009878770137376e-05,4.360059886004164e-05,-43294.967470512434,117907.60794899927
1109.45,37.0,0.642,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031375000000000014,0.610625,-0.446075659616906,0.002965817765571587,-1.9510271414939495e-05,4.388519100483423e-05,-35527.2956392183,79912.88905486219
1124.45,37.1,0.642,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031500000000000014,0.6105,-0.44637326895832175,0.0029658778143130966,-1.974151294199117e-05,4.433271759626926e-05,-35111.14789412048,78847.68551654319
1139.45,37.0,0.642,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031312500000000014,0.6106875,-0.44665859594784774,0.0029669488407996765,-1.8109978439165286e-05,4.484440199972924e-05,-38274.3238976431,94775.88131313433
1154.45,37.1,0.642,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031375000000000014,0.610625,-0.4469141831390617,0.002972305016889649,-1.5995111660088712e-05,4.5273368663516305e-05,-43334.938529344465,122657.38994153093
1169.45,37.1,0.642,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031250000000000014,0.61075,-0.4471420589492556,0.002983732385496753,-1.4591748451642239e-05,4.550756512676262e-05,-47502.68159138493,148147.52209989776
1184.45,37.1,0.6409999999999999,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031437500000000014,0.6095624999999999,-0.44735999748228306,0.0029999798454492365,-1.478786235828422e-05,4.555285615089317e-05,-46872.70977820817,144387.72516253105
1199.45,37.0,0.6409999999999999,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031437500000000014,0.6095624999999999,-0.4475962979466477,0.003016815739021512,-1.7091090711213175e-05,4.5570144646072584e-05,-40556.052991116776,108135.00626185545
1214.45,37.0,0.6409999999999999,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031250000000000014,0.6097499999999999,-0.44788387147340813,0.003029105816818524,-2.161027146940775e-05,4.5826573613776844e-05,-32074.894641707233,68017.77212901512
1229.45,37.0,0.64,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031250000000000014,0.60875,-0.4482544602046179,0.0030341121660389975,-2.8090724014134816e-05,4.6551764630054215e-05,-24675.30492311855,40891.754387599096
1244.45,37.1,0.64,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031437500000000014,0.6085625,-0.44873374143303124,0.003034272353971596,-3.599510170430864e-05,4.776395965234375e-05,-19256.708489226883,25552.82812845283
1259.45,37.0,0.64,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031375000000000014,0.608625,-0.4493379036341505,0.0030374737699871476,-4.4616158185198374e-05,4.919672240480501e-05,-15535.788125968682,17130.785949802164
1274.45,37.0,0.64,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031250000000000014,0.60875,-0.45007204758915975,0.003053545729402047,-5.320430550053573e-05,5.04109202500133e-05,-13028.027977039674,12344.017522395363
1289.45,37.0,0.639,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031375000000000014,0.607625,-0.4509304975307966,0.0030877838509917517,-6.109171759267895e-05,5.105095593668227e-05,-11346.009047927144,9481.2297114452
1304.45,37.0,0.639,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031375000000000014,0.607625,-0.45189883992715707,0.003135330568928675,-6.779596059899168e-05,5.1138686944555503e-05,-10224.01887126966,7712.006670510442
1319.45,37.1,0.638,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031312500000000014,0.6066875,-0.4529572747086199,0.0031814349116373,-7.308943740025331e-05,5.1279927329305685e-05,-9483.547899871275,6653.706259445132
1334.45,37.0,0.637,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031500000000000014,0.6055,-0.45408469305008836,0.0032097076250709564,-7.702580900176281e-05,5.2562304057428076e-05,-8998.895169592855,6140.83344550442
1349.45,37.0,0.637,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031375000000000014,0.605625,-0.4552628059045887,0.0032156146956071564,-7.992033123122716e-05,5.588790681825933e-05,-8672.976824314172,6064.971367446003
1364.45,37.0,0.636,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031312500000000014,0.6046875,-0.45647964637005956,0.0032184557652465925,-8.228698456497208e-05,6.103994696552078e-05,-8423.533614998989,6248.522142840711
1379.45,37.1,0.636,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031437500000000014,0.6045625,-0.457731853642958,0.0032605704821911776,-8.474066287442877e-05,6.645030658803143e-05,-8179.628964987816,6414.144450406467
1394.45,37.0,0.635,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031312500000000014,0.6036875,-0.4590253037827594,0.0033807047646871387,-8.787691392130731e-05,6.999842576346278e-05,-7887.705082368391,6282.957764614659
1409.45,37.1,0.634,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031312500000000014,0.6026875,-0.46037386178499773,0.0035682171598110488,-9.21443503860489e-05,7.064730376513244e-05,-7522.40563481026,5767.447203224807
1424.45,37.0,0.633,O1_R0_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1,0.031500000000000014,0.6015,-0.4617962645494096,0.0037423632676159505,-9.772564409733439e-05,7.186765045893275e-05,-7092.787025988523,5216.050950308347
