time_min,temp_C,OD600,strain,well,media,neg_selection,operator,repressor,volume_marker,date,run_number,blank_val,OD_sub,logOD_fit,logOD_fit_std,growth_rate,growth_rate_std,doubling_time,doubling_time_std
13.966666666666667,37.0,0.04,O2_R0_T_mCherry,C04,M9_0.5%_glucose,0.01_mM_NiCl2,O2,0.0,mCherry,20200305,1,0.13202777777777785,-0.09202777777777783,-3.2191118423303777,0.008698718631461816,0.0010808246304380986,0.0004564533619599042,641.3132723289133,270.83912688535406
28.966666666666665,37.1,0.040999999999999995,O2_R0_T_mCherry,C04,M9_0.5%_glucose,0.01_mM_NiCl2,O2,0.0,mCherry,20200305,1,0.1401111111111112,-0.09911111111111118,-3.1994470551380374,0.005523377591434146,0.0015200483154815675,0.0002810044975694353,456.00338719519516,84.29929588662492
43.96666666666667,37.0,0.042,O2_R0_T_mCherry,C04,M9_0.5%_glucose,0.01_mM_NiCl2,O2,0.0,mCherry,20200305,1,0.14594444444444452,-0.1039444444444445,-3.1740885234762857,0.0049926961005913595,0.0018438467398947528,0.00016717495041915228,375.92450910508455,34.08372280148071
58.96666666666667,37.1,0.043,O2_R0_T_mCherry,C04,M9_0.5%_glucose,0.01_mM_NiCl2,O2,0.0,mCherry,20200305,1,0.15077777777777784,-0.10777777777777783,-3.144581351528245,0.0049888016276458365,0.002077801330902615,0.00011612400051798,333.5964657693409,18.644013548189847
73.96666666666667,37.0,0.045,O2_R0_T_mCherry,C04,M9_0.5%_glucose,0.01_mM_NiCl2,O2,0.0,mCherry,20200305,1,0.1538333333333334,-0.1088333333333334,-3.1120614014551222,0.004791517071358105,0.0022503606244514422,0.00010774845684691636,308.0160455299959,14.747971160416435
88.96666666666668,37.0,0.046,O2_R0_T_mCherry,C04,M9_0.5%_glucose,0.01_mM_NiCl2,O2,0.0,mCherry,20200305,1,0.15663888888888894,-0.11063888888888894,-3.0772362944499885,0.004505420773692385,0.0023896585482834627,0.00010753135327385922,290.0611809406185,13.052354840051644
103.96666666666668,37.0,0.048,O2_R0_T_mCherry,C04,M9_0.5%_glucose,0.01_mM_NiCl2,O2,0.0,mCherry,20200305,1,0.15838888888888894,-0.11038888888888894,-3.040412324344373,0.004313955892813021,0.0025206360202174594,0.00010206395622101128,274.989000792009,11.134675975817363
118.96666666666668,37.1,0.05,O2_R0_T_mCherry,C04,M9_0.5%_glucose,0.01_mM_NiCl2,O2,0.0,mCherry,20200305,1,0.16111111111111115,-0.11111111111111116,-3.0015601068967332,0.0042556612045166866,0.0026628050037359463,9.277220856752112e-05,260.3071496363616,9.069109132587537
133.96666666666667,37.0,0.052000000000000005,O2_R0_T_mCherry,C04,M9_0.5%_glucose,0.01_mM_NiCl2,O2,0.0,mCherry,20200305,1,0.1614166666666667,-0.1094166666666667,-2.960407316577744,0.004254782842179039,0.0028289048033335873,8.448002328545128e-05,245.02315515995417,7.317164518578097
148.96666666666667,37.0,0.054000000000000006,O2_R0_T_mCherry,C04,M9_0.5%_glucose,0.01_mM_NiCl2,O2,0.0,mCherry,20200305,1,0.16275000000000006,-0.10875000000000004,-2.916544025001045,0.004235436071166012,0.0030245743354586074,8.020006555665205e-05,229.17181185922,6.076754047461469
163.96666666666667,37.1,0.057,O2_R0_T_mCherry,C04,M9_0.5%_glucose,0.01_mM_NiCl2,O2,0.0,mCherry,20200305,1,0.16402777777777786,-0.10702777777777783,-2.869525378558613,0.0041780551005820826,0.0032490186338627325,7.931254392213308e-05,213.3404755933542,5.2079036003403685
178.96666666666667,37.0,0.059000000000000004,O2_R0_T_mCherry,C04,M9_0.5%_glucose,0.01_mM_NiCl2,O2,0.0,mCherry,20200305,1,0.16397222222222227,-0.10497222222222227,-2.8189577730947946,0.004107014200474279,0.0034965041094829896,7.929219350676127e-05,198.2400588862564,4.495601497326731
193.96666666666667,37.1,0.063,O2_R0_T_mCherry,C04,M9_0.5%_glucose,0.01_mM_NiCl2,O2,0.0,mCherry,20200305,1,0.16533333333333342,-0.1023333333333334,-2.7645581085919986,0.004054302333827539,0.0037583970531515076,7.834030815158612e-05,184.42627821313462,3.844195081611218
208.96666666666667,37.0,0.067,O2_R0_T_mCherry,C04,M9_0.5%_glucose,0.01_mM_NiCl2,O2,0.0,mCherry,20200305,1,0.16588888888888895,-0.09888888888888894,-2.70618063104477,0.004032221452860021,0.004025382836893243,7.624269960867615e-05,172.19410144226444,3.261439640056938
223.96666666666667,37.0,0.071,O2_R0_T_mCherry,C04,M9_0.5%_glucose,0.01_mM_NiCl2,O2,0.0,mCherry,20200305,1,0.16722222222222227,-0.09622222222222228,-2.643811537705244,0.004029844532494185,0.004289482573997971,7.383834564692754e-05,161.59225934654023,2.781618736913754
238.96666666666667,37.0,0.075,O2_R0_T_mCherry,C04,M9_0.5%_glucose,0.01_mM_NiCl2,O2,0.0,mCherry,20200305,1,0.1675555555555556,-0.0925555555555556,-2.5775370423736845,0.004027883447702405,0.0045455245113822365,7.208868592771211e-05,152.49003251973838,2.418380108587128
253.96666666666667,37.0,0.081,O2_R0_T_mCherry,C04,M9_0.5%_glucose,0.01_mM_NiCl2,O2,0.0,mCherry,20200305,1,0.1679444444444445,-0.0869444444444445,-2.5074950753112653,0.004014661022071132,0.0047918242998737925,7.135147134673392e-05,144.65204422837488,2.1539053903289433
268.96666666666664,37.0,0.087,O2_R0_T_mCherry,C04,M9_0.5%_glucose,0.01_mM_NiCl2,O2,0.0,mCherry,20200305,1,0.16911111111111116,-0.08211111111111116,-2.4338234783723434,0.003991550570572345,0.005029967246323652,7.126848861111897e-05,137.80351772003266,1.952507432405325
283.96666666666664,37.0,0.094,O2_R0_T_mCherry,C04,M9_0.5%_glucose,0.01_mM_NiCl2,O2,0.0,mCherry,20200305,1,0.1697500000000001,-0.0757500000000001,-2.356617974586051,0.003967986467165752,0.005263744911714996,7.121138056086771e-05,131.683277245688,1.7814974180406622
298.96666666666664,37.1,0.102,O2_R0_T_mCherry,C04,M9_0.5%_glucose,0.01_mM_NiCl2,O2,0.0,mCherry,20200305,1,0.16894444444444448,-0.06694444444444449,-2.275911230355796,0.003952556679275669,0.00549745197727769,7.078182903629115e-05,126.08517244441455,1.6233955579528727
313.96666666666664,37.1,0.111,O2_R0_T_mCherry,C04,M9_0.5%_glucose,0.01_mM_NiCl2,O2,0.0,mCherry,20200305,1,0.1683055555555556,-0.0573055555555556,-2.1916802712784147,0.003947077217990767,0.005733871120840117,6.999715882334425e-05,120.88642488678515,1.475740578059379
328.96666666666664,37.0,0.121,O2_R0_T_mCherry,C04,M9_0.5%_glucose,0.01_mM_NiCl2,O2,0.0,mCherry,20200305,1,0.16950000000000007,-0.04850000000000007,-2.103884005880488,0.003946891863519654,0.005972342067095847,6.915745155410291e-05,116.05952451698731,1.3439251894824458
343.96666666666664,37.0,0.132,O2_R0_T_mCherry,C04,M9_0.5%_glucose,0.01_mM_NiCl2,O2,0.0,mCherry,20200305,1,0.17063888888888895,-0.03863888888888895,-2.0125265692767726,0.003945587379811953,0.006207312581472779,6.85701229885987e-05,111.66622776961646,1.2335397760843465
358.96666666666664,37.0,0.145,O2_R0_T_mCherry,C04,M9_0.5%_glucose,0.01_mM_NiCl2,O2,0.0,mCherry,20200305,1,0.1712777777777778,-0.026277777777777817,-1.9177366567917888,0.0039397025644643344,0.006427701418726396,6.83344707884009e-05,107.83748892575157,1.1464468021838201
373.96666666666664,37.1,0.159,O2_R0_T_mCherry,C04,M9_0.5%_glucose,0.01_mM_NiCl2,O2,0.0,mCherry,20200305,1,0.17186111111111116,-0.012861111111111156,-1.8198489619265388,0.003930265934453586,0.006617275294911629,6.83171617987542e-05,104.74812512227543,1.0814261600386097
388.96666666666664,37.0,0.17600000000000002,O2_R0_T_mCherry,C04,M9_0.5%_glucose,0.01_mM_NiCl2,O2,0.0,mCherry,20200305,1,0.17313888888888895,0.0028611111111110643,-1.7194720300106783,0.003920979499053796,0.006756073595833412,6.829448314903064e-05,102.59615599620187,1.037104073460525
403.96666666666664,37.0,0.195,O2_R0_T_mCherry,C04,M9_0.5%_glucose,0.01_mM_NiCl2,O2,0.0,mCherry,20200305,1,0.17363888888888895,0.021361111111111053,-1.6175276964276293,0.003915053674544632,0.0068227331079053774,6.812080461085223e-05,101.59377035528595,1.0143514733169612
418.96666666666664,37.0,0.215,O2_R0_T_mCherry,C04,M9_0.5%_glucose,0.01_mM_NiCl2,O2,0.0,mCherry,20200305,1,0.1738055555555556,0.0411944444444444,-1.5152507648813014,0.003913088138093721,0.006797401018706184,6.780345497288821e-05,101.97238307000444,1.0171652172555177
433.96666666666664,37.1,0.237,O2_R0_T_mCherry,C04,M9_0.5%_glucose,0.01_mM_NiCl2,O2,0.0,mCherry,20200305,1,0.17463888888888893,0.06236111111111106,-1.4141432168744643,0.003913186906991364,0.006664806220462283,6.746102181418372e-05,104.001100351852,1.0526968478085403
448.96666666666664,37.1,0.261,O2_R0_T_mCherry,C04,M9_0.5%_glucose,0.01_mM_NiCl2,O2,0.0,mCherry,20200305,1,0.17516666666666672,0.08583333333333329,-1.3158841686159521,0.003912737801767124,0.006417008016198822,6.721919542927375e-05,108.01719100399968,1.1314975224419421
